Division,Zona,Status,Numero,Anio,Mes,Area,Ciudad,SE,Circuito,Fecha_Inici,Fecha_Term,Hora_Ini,Hora_Term,Demanda,Usuario,Ramal,PUR,Material,Causa,Entidad,Proceso,Continuada,DEMUA,Duracion,TIU,Usuario_Promedio,TLU_Real,EDV,Afectacion,Tipo_Tramo,Tramo_Trocal,Tramo_Ramal,Atendido_Por,Con_Sin_Evento,Num_Evento,Falla_Renuante,Solicitud,Orden_Sicoss,Observaciones
DK,04,I,0458,2018,3,J,*,SOY,4025,2018.03.09,2018.03.09,08:50,09:59,36,46,*****,100,D-228,D-133,DISTRIBUCION,RED AEREA,N,3174,69,0.005957,534186,0.00594656,0.041,S,T,F2809-ADOLFO,0,9AMNX,N,-1,N,-1,-,"K0403214800  SE REPONE 1F/25AMP/1F EN LA SECCIONADORA FALSO CONTACTO RAMAL HORIZONTE CTO SOY 4025 SE CIERRA 09:59 ATENDIO XM-900 Y XM-901, QUEDA RESTABLECIDO
"
DK,04,I,0431,2018,3,I,*,CIT,4010,2018.03.09,2018.03.09,08:20,13:42,61,120,MELCHOR OCAM,100,D-228,D-134,DISTRIBUCION,RED AEREA,N,38640,322,0.072515,534186,0.0723929,0.327,S,R,0,MELCHOR OCAM,9M9C4,N,-1,N,-1,K0403214795,"7.- SE LOCALIZA RAMAS SOBRE LA LINEA DE M.T.  PROVOCANDO LA OPERACION DE UNA FASE, POR LO QUE SE ATIENDE CON SICCOS K0403214795 SE RETIRA RAMAS Y SE REPONE 1-25/3 CON LIC  2221 RIM 452 QUEDA NORMALIZADO."
DK,04,I,0428,2018,3,H,*,LGZ,4010,2018.03.10,2018.03.10,14:51,17:05,4,71,F2433 GRANO2,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,9514,134,0.017855,534186,0.017824691,0.009,S,R,0,F2433 GRANO2,K853R,N,-1,N,-1,K0403215181,"AVE PEGA CON LA MEDIA TENSION, OCASIONANDO LA OPERACION DE 1 FASE DEL RAMAL GRANO DE ORO, SE REPONE 1F/25A/R3 EN SECCCC, SE ATIENDE CON SICCOS DK0403215181, RIM-320 LIC-2244 QUED ATODO NORMAL."
DK,04,I,0433,2018,3,F,*,GIA,4010,2018.03.11,2018.03.11,10:57,13:32,10,13,2OTE 2SUR,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,2015,155,0.003782,534186,0.003775147,0.026,S,R,0,2OTE 2SUR,9MNT1,N,-1,N,-1,K0403215218,"K0403215218 , 1A PONIENTE NORTE  COL 20 DE NIVIEMBRE, SE REPONE 1-8/3 CAUSA  AVE CAUSA CC EN PUENTE DE MT  ATIENDE XM 56LICENCIA 2261 EN VIVO RIM DK04-TXF-0387"
DK,04,I,0426,2018,3,F,*,JUY,4010,2018.03.11,2018.03.11,18:27,21:40,45,100,16 DE SEP. S,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,19300,193,0.03622,534186,0.03615898,0.145,S,R,0,16 DE SEP. S,9DW0G,N,-1,N,-1,K0403215269,"PAJARO PEGA CON LA MEDIA TENSION OCASIONANDO DISPARO DE UNA FASE, SE REPONE 1F/10A/R3 SECC, 16 SEPTI. SAN FERNANDO, SICCOS K0403215269, RIM-391 LIC-2268"
DK,04,I,0457,2018,3,I,*,LMX,4012,2018.03.14,2018.03.14,12:23,18:47,37,68,NVA LIBERTAD,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,26112,384,0.049004,534186,0.048921413,0.237,S,R,0,NVA LIBERTAD,K853R,N,-1,N,-1,K0403217133,"AVE PEGA CON LA MEDIA TENSION, OCASIONANDO LA OPERACION DE LA FASE ""B"" DEL RAMAL, SE REPONE 1F/10A/R3 Y 1F/5A/R3 FASE B SEGUNDA SECC. RIM-478 LIC-2373 LMX-4012 XM-66 QUEDA TODO NORMAL. 
K0403217133"
DK,04,I,0456,2018,3,G,G,TGD,4100,2018.03.14,2018.03.14,13:52,14:34,52,109,F0610-TERMIN,0,D-228,D-123M,DISTRIBUCION,RED AEREA,N,4578,42,0.008591,534186,0.008576985,0.036,S,R,0,F0610-TERMIN,9B51C,N,1735,N,-1,K0403217217,"7.-POR LAMINA DE ALUMINIO CONTACTO CON LA M TENSION SE REPONE UN FUSIBLE 1-40/3 EN LA FASE A LIC 2369 RIM 347 K0403217217, POR LOS VIENTOS FUERTES QUE PASARON EN LA ZONA. NO SE CUANTA CON LA EVIDENCIA NECESARIA"
DK,04,I,0434,2018,3,G,G,TGU,4040,2018.03.14,2018.03.14,08:07,09:52,60,86,F0169-ARAMON,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,9030,105,0.016947,534186,0.016917906,0.105,S,R,0,F0169-ARAMON,9B51C,N,-1,N,-1,K0403216967,UNA ARDILLA PROVOCA FALLA EN ESTE RAMAL SE REPONE 1F/15AMP/3F LIC 2348  RIM 345 SICOSS  K0403216967 QUEDA RESTABLECIDO.
DK,04,I,0654,2018,3,H,*,VFD,4020,2018.03.15,2018.03.15,11:43,12:31,46,104,F2225- 2 SUR,100,D-228,D-123M,DISTRIBUCION,RED AEREA,N,4992,48,0.009368,534186,0.009352623,0.037,S,R,0,F2225- 2 SUR,G431N,N,1735,N,-1,-,"7.- K0403217663 SE RESTABLECE FUS EN SECC FASE A, FUS DE 15 AMP ARBOL SOBRE LA M.T. Y ROMPE DISTANCIA CON M.T RIM.- 12:00, NO. LICENCIA: 2403 XM 84 FUERTES VIENTOS EN LA ZONA"
DK,04,I,0489,2018,3,G,G,MAA,4050,2018.03.16,2018.03.16,08:43,11:30,50,106,F0905,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,17702,167,0.033221,534186,0.033165091,0.139,S,R,0,F0905,9B51C,N,-1,N,-1,K0403217868,"POR PAJARO PROVOCA FALLA EN ESTA SECC S/N SE REPONE UN FUSIBLE DE 3 AMPS EN TRANSF. 50 KVA Y 1F/12A/R3 FASE ""A""  LIC 2425  RIM 354 CTO. MAA 4050, SICCOS K0403217868, QUEDA TODO NORMAL."
DK,04,I,0485,2018,3,G,G,TGD,4090,2018.03.16,2018.03.16,09:53,12:22,320,133,F0310,0,D-292,D-145,DISTRIBUCION,RED AEREA,N,19817,149,0.03719,534186,0.037127591,0.795,S,R,,F0310,9B51C,N,-1,N,-1,K0403217898,POR PAJARO PROVOCA FALLA EN ESTE CTO TGD4090 LIC 2426 RIM 355 SE REPONE UN FUS DE 25 AMPS UN FUS DE 40 AMPS UN FUS DE 65 AMPS EN LAS FASE A SE DEJA OK ESTE ARAMAL 9DY7G
DK,04,I,0479,2018,3,I,*,OCZ,4040,2018.03.16,2018.03.16,09:04,14:56,2,10,RINCON DE LA,100,D-252,D-133,DISTRIBUCION,RED AEREA,N,3520,352,0.006606,534186,0.006594798,0.012,S,R,0,RINCON DE LA,9M9C4,N,-1,N,-1,K0403217872,"%K0403217872 SE LOCALIZA PUENTE ABIERTO EN RAMAL DE LA FINCA FASE B SE REALIZA BLOQUEO DEL R0212 DEBIDO AL DAÑO SOBRE ESTRIBOS Y PUENTE QUE DERIVAN DEL RAMAL PRINCIPAL, LIC 2432 RIM  483 CTO  OCZ-4040 14"
DK,04,I,0490,2018,3,G,G,MAA,4020,2018.03.17,2018.03.17,13:45,15:15,80,126,F0431-PARQUE,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,11340,90,0.021282,534186,0.021245742,0.12,S,R,0,F0431-PARQUE,K852R,N,-1,N,-1,K0403218195,"SE RESTABLECE FALLA SE REPONE 1F/25A/R3 EN SECC.,  AFECTA VARIOS COLONIAS ENTRE ELLAS LAS TERRAZAS RIM 366 LIC 2469 CTO MAA-4020, CAUSA PAJARO PEGA CON LA M.T. QUEDA TODO OK, SICCOS K0403218195."
DK,04,I,0503,2018,3,H,*,LGZ,4030,2018.03.17,2018.03.17,08:54,16:36,20,70,F2503-PORTIL,100,D-251,D-133,DISTRIBUCION,RED AEREA,,32340,462,0.060692,534186,0.06058971,0.154,S,R,0,F2503-PORTIL,9FGCU,N,-1,N,-1,K0403218182,"FALSO CONTACTO EN CONECTOR PERICO OCASIONA SE REVIENTE LA LINEA DE MEDIA TENSION EN LA FASE B, SE REPARA LINEA M.T. SE ATENDIO CON LA LIC. 2467 POR LA CUADRILLA XM85 FRENTE A RANCHO TAMPICO RANCHO BUENA VILLA. SICCOS No DK0403218163"
DK,04,I,0492,2018,3,H,*,IPD,4042,2018.03.18,2018.03.18,12:16,14:20,46,245,F2319-GPE,100,D-228,D-147,DISTRIBUCION,RED AEREA,N,30380,124,0.057014,534186,0.056917606,0.095,S,R,0,F2319-GPE,9FGCU,N,1793,N,-1,K0403218283,6.-INCENDIO DE PASTIZALES OCASIONA OPERACION DE FACE C Y B DEL RAMAL GUADALUPE VICT.  SICCOS K0403218283. NO SE TIENE EL DATO PARA SABER QUIEN PROVOCO EL INCENDIO. YJUSTIFICAR LA INTERRUPCION
DK,04,I,0495,2018,3,G,G,TXS,4020,2018.03.18,2018.03.18,08:02,13:40,150,96,F0767-HERRAD,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,32448,338,0.060895,534186,0.06079205,0.845,S,R,0,F0767-HERRAD,K852R,N,-1,N,-1,K0403218261,SE RESTABLECE FALLA SE REPONE 1-15/3 EN SECCIONAMIENTO EN LA FASE A Y 1 FUS DE 1 AMP EN TD 30KVA FASE A CAUSA POR ARDILLA  TXS-4020 LIC 2495 RIM 375 XM-205.
DK,04,I,0497,2018,3,G,G,RDB,4035,2018.03.18,2018.03.19,17:45,01:00,30,80,F0878,0,D-257,D-123M,DISTRIBUCION,RED AEREA,N,34800,435,0.065309,534186,0.065198575,0.217,S,R,0,F0878,K742R,N,1735,N,-1,K0403218331,"7.- POR VIENTOS FUERTES RAMA CAE SOBRE AISLAMIENTO TIPO ALFILER, OCASIONANDO DAÑO A LOS AMARRES Y AL AISLADOR, SE CAMBIAN AISLADORES CON AMARRES AS4. LICENCIA 2506, SICCOS K0403218331"
